; obj_domain, min_value, max_value, bmp_width, bmp_height, <obj_design[]>, orientation, ends, obj_flag, obj_descript | enemyhandle_x enemyhandle_y
7,$0E,$0E,1,1,<150>,9,0,0,MSG_POINTER
7,$0F,$0F,1,1,<150>,9,0,0,MSG_POINTER
7,$10,$1F,1,1,<150>,9,0,0,MSG_POINTER
7,$20,$2F,1,1,<150>,9,0,0,MSG_POINTER
7,$30,$3F,1,1,<150>,9,0,0,MSG_POINTER
7,$40,$4F,1,1,<150>,9,0,0,MSG_POINTER
7,$50,$5F,1,1,<150>,9,0,0,MSG_POINTER
7,$60,$6F,1,1,<150>,9,0,0,MSG_POINTER
7,$70,$7F,1,1,<150>,9,0,0,MSG_POINTER
7,$80,$8F,1,1,<150>,9,0,0,MSG_POINTER
7,$90,$9F,1,1,<150>,9,0,0,MSG_POINTER
7,$A0,$AF,1,1,<150>,9,0,0,MSG_POINTER
7,$B0,$BF,1,1,<150>,9,0,0,MSG_POINTER
7,$C0,$CF,1,1,<150>,9,0,0,MSG_POINTER
7,$D0,$DF,1,1,<150>,9,0,0,MSG_POINTER
7,$E0,$EF,1,1,<150>,9,0,0,MSG_POINTER
7,$F0,$FF,1,1,<150>,9,0,0,MSG_POINTER

0,$00,$00,1,1,<38>,9,0,0,Right Screw Head
0,$01,$01,1,1,<39>,9,0,0,2-Way Bullet Shooter
0,$02,$02,1,1,<40>,9,0,0,Rocket Engine
0,$03,$03,1,1,<41>,9,0,0,Wooden ship beam terminus A
0,$04,$04,1,1,<42>,9,0,0,Anchor
0,$05,$05,1,1,<43>,9,0,0,Top Screw Head
0,$06,$06,1,1,<44>,9,0,0,Bullet Shooter - Up/Left
0,$07,$07,1,1,<45>,9,0,0,Bullet Shooter - Up/Right
0,$08,$08,1,1,<46>,9,0,0,Bullet Shooter - Down/Left
0,$09,$09,1,1,<47>,9,0,0,Bullet Shooter - Down/Right
0,$0A,$0A,2,3,<48,49,50,51,52,53>,9,0,0,4-Way Bullet Shooter A
0,$0B,$0B,2,3,<48,49,54,55,56,57>,9,0,0,4-Way Bullet Shooter B
0,$0C,$0C,2,2,<58,59,60,61>,9,0,0,Metal Plated Bullet Shooter A
0,$0D,$0D,2,2,<62,63,64,65>,9,0,0,Metal Plated Bullet Shooter B
0,$0E,$0E,2,2,<66,67,68,69>,9,0,0,Wooden Background Box
0,$0F,$0F,1,1,<148>,9,0,0,Black boss room background
0,$10,$1F,3,1,<70,71,73>,0,3,0,Wooden Ship Beam
0,$20,$2F,3,2,<70,71,73,153,153,153>,0,3,1,Wooden Ship Beam
0,$30,$3F,3,2,<74,75,77,153,153,153>,0,3,1,Wooden Ship Beam with 2 strips of wood
0,$40,$4F,1,3,<78,79,81>,1,3,0,Wooden Ship Pillar
0,$50,$5F,1,3,<78,79,81>,0,0,0,Row of Wooden Ship Pillars
0,$60,$6F,2,3,<82,83,84,85,88,89>,1,3,0,Thick Wooden Ship Beam
0,$70,$7F,2,1,<90,91>,0,1,0,Corkscrew - Left terminus
0,$80,$8F,2,1,<91,90>,0,2,0,Corkscrew - Right terminus
0,$90,$9F,1,2,<93,92>,1,2,0,Corkscrew - Lower terminus
0,$A0,$AF,1,2,<92,93>,1,1,0,Corkscrew - Upper terminus
0,$B0,$BF,1,1,<94>,0,0,0,Metal platform
0,$C0,$CF,1,1,<95>,1,0,0,1 Metal Bar A
0,$D0,$DF,1,1,<96>,1,0,0,1 Metal Bar B
0,$E0,$EF,2,3,<97,153,121,153,122,153>,1,3,0,Thick Vertical Background Pillar
0,$F0,$FF,1,3,<123,124,125>,1,3,0,1 Background Pillar
1,$00,$00,1,1,<0>,9,0,0,'?' with flower
1,$01,$01,1,1,<1>,9,0,0,'?' with leaf
1,$02,$02,1,1,<2>,9,0,0,'?' with star
1,$03,$03,1,1,<3>,9,0,0,'?' with continuous star
1,$04,$04,1,1,<4>,9,0,0,'?' with single coin
1,$05,$05,1,1,<5>,9,0,0,Muncher
1,$06,$06,1,1,<6>,9,0,0,Brick with Flower
1,$07,$07,1,1,<7>,9,0,0,Brick with Leaf
1,$08,$08,1,1,<8>,9,0,0,Brick with Star
1,$09,$09,1,1,<9>,9,0,0,Brick with Continuous Star
1,$0A,$0A,1,1,<10>,9,0,0,Multi-Coin Brick
1,$0B,$0B,1,1,<11>,9,0,0,Brick with 1-up
1,$0C,$0C,1,1,<12>,9,0,0,Brick with Vine
1,$0D,$0D,1,1,<13>,9,0,0,Brick with P-Switch
1,$0E,$0E,1,1,<14>,9,0,0,Invisible Coin
1,$0F,$0F,1,1,<15>,9,0,0,Invisible 1-up
1,$10,$1F,1,1,<16>,0,0,0,Bricks
1,$20,$2F,1,1,<17>,0,0,0,'?' blocks with single coins
1,$30,$3F,1,1,<18>,0,0,0,Bricks with single coins
1,$40,$4F,1,1,<19>,0,0,0,Wooden blocks
1,$50,$5F,1,1,<20>,0,0,0,Colored Note Blocks - movable four directions
1,$60,$6F,1,1,<21>,0,0,0,Note Blocks - movable two directions
1,$70,$7F,1,1,<22>,0,0,0,Wooden Blocks - movable
1,$80,$8F,1,1,<23>,0,0,0,Coins
1,$90,$9F,2,2,<24,25,30,31>,1,1,0,Downward Pipe (CAN go down)
1,$A0,$AF,2,2,<26,27,30,31>,1,1,0,Downward Pipe (CAN'T go down)
1,$B0,$BF,2,2,<28,29,30,31>,1,1,0,Downward Pipe (CAN go down;; ignores pointers)
1,$C0,$CF,2,2,<30,31,32,33>,1,2,0,Upward Pipe (CAN go up)
1,$D0,$DF,2,2,<30,31,26,27>,1,2,0,Upward Pipe (CAN'T go up)
1,$E0,$EF,2,2,<34,36,35,37>,0,1,0,Rightward Pipe (CAN go in)
1,$F0,$FF,2,2,<111,36,112,37>,0,1,0,Rightward Pipe (CAN'T go in)
2,$00,$00,1,1,<98>,9,0,0,Invisible Note Block
2,$01,$01,1,1,<99>,9,0,0,Note Block with Flower
2,$02,$02,1,1,<100>,9,0,0,Note Block with Leaf
2,$03,$03,1,1,<101>,9,0,0,Note Block with Star
2,$04,$04,1,1,<102>,9,0,0,Wooden Block with Flower
2,$05,$05,1,1,<103>,9,0,0,Wooden Block with Leaf
2,$06,$06,1,1,<104>,9,0,0,Wooden Block with Star
2,$07,$07,1,1,<105>,9,0,0,Red Invisible Note Block
2,$08,$08,1,1,<106>,9,0,0,P-Switch
2,$09,$09,2,1,<107,108>,14,0,0,Level Ending
2,$0A,$0A,2,1,<126,127>,9,0,0,Wooden ship beam terminus B
2,$0B,$0B,2,1,<128,129>,9,0,0,Background wooden ship beam terminus
2,$0C,$0C,6,4,<149,149,149,158,149,149,149,149,132,71,73,149,130,131,70,72,157,149,149,132,72,71,72,73>,9,0,0,Tank A
2,$0D,$0D,11,4,<149,149,149,149,149,158,149,159,149,149,149,149,149,149,132,71,72,71,73,149,149,149,130,131,131,70,71,72,71,157,149,149,149,149,132,71,72,71,72,71,72,71,72,157>,9,0,0,Tank B
2,$0E,$0E,7,5,<41,71,72,71,72,71,72,149,41,71,72,71,72,71,149,149,41,71,72,71,72,149,149,149,126,127,71,72,149,149,149,149,149,128,129>,9,0,0,Corner of Airship - Lasts 32 Blocks
2,$0F,$0F,1,1,<132>,9,0,0,Left terminus of wooden tank beam
2,$10,$1F,2,2,<36,109,37,110>,0,2,0,Leftward Pipe (CAN go in)
2,$20,$2F,2,2,<36,111,37,112>,0,2,0,Leftward Pipe (CAN'T go in)
2,$30,$3F,1,3,<113,114,115>,1,1,0,Bullet Bill Machine
2,$40,$4F,1,2,<190,191>,0,0,0,Bridge
2,$50,$5F,1,1,<117>,0,0,0,Silver Coins (appear when you hit a P-Switch)
2,$60,$6F,1,2,<133,134>,0,0,1,Waterfall
2,$70,$7F,1,2,<135,136>,0,0,1,Water (moves to left)
2,$80,$8F,1,2,<137,136>,0,0,1,Water (still)
2,$90,$9F,1,2,<138,136>,0,0,1,Water (moves to right)
2,$A0,$AF,1,2,<139,140>,0,0,1,Background used in Bowser's Castle
2,$B0,$BF,1,2,<141,141>,0,0,1,Blue X-Blocks
2,$C0,$CF,1,2,<142,143>,0,0,1,Weird Quicksand (doesn't act like it)
2,$D0,$DF,1,1,<148>,0,0,1,Weird Background
2,$E0,$EF,1,1,<118>,0,0,0,White Turtle Bricks
2,$F0,$FF,2,3,<119,120,30,31,119,120>,1,3,0,Double-Ended Vertical Pipe
3,$00,$00,1,1,<158>,9,0,0,Rocky Wrench hole
3,$01,$01,5,2,<149,149,158,149,39,41,71,72,71,73>,9,0,0,Ship Platform A
3,$02,$02,5,3,<149,149,149,78,149,149,132,71,72,39,41,71,72,71,73>,9,0,0,Ship Platform B
3,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
3,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
3,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
3,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
3,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
3,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
3,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
3,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
3,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
3,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
3,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
3,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
3,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
3,$10,$1F,1,1,<160>,0,0,0,Wooden Ship Background Line
3,$20,$2F,1,1,<161>,0,0,0,Railings
3,$30,$3F,1,2,<162,163>,0,0,0,Ground (like on tank levels)
3,$40,$4F,3,3,<164,165,166,167,168,169,170,171,172>,0,3,1,Metal box platform
3,$50,$5F,3,4,<173,174,175,176,177,178,176,177,178,179,180,181>,0,3,0,Crate
3,$60,$6F,2,1,<182,153>,0,0,0,Portholes
3,$70,$7F,4,1,<70,71,72,73>,0,3,1,Wooden Tank Beam
3,$80,$8F,2,2,<184,185,183,186>,0,1,0,Leftward Giant Bullet Shooter
3,$90,$9F,2,2,<185,184,186,183>,0,2,0,Rightward Giant Bullet Shooter
3,$A0,$AF,2,1,<130,131>,0,1,0,Leftward Bullet Shooter
3,$B0,$BF,3,1,<187,188,189>,0,3,0,Tank Wheels
3,$C0,$CF,1,1,<144>,0,0,0,Invisible Platform
3,$D0,$DF,1,1,<146>,9,0,0,MSG_NOTHING
3,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
3,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
4,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
4,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
4,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
4,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
4,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
4,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
4,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
4,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
4,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
4,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
4,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
4,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
4,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
4,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
4,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
4,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
4,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
4,$20,$2F,6,4,<149,149,149,158,149,149,149,149,132,71,73,149,130,131,70,72,157,149,149,132,72,71,72,73>,9,0,0,Tank C
4,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
4,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
4,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
4,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
4,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
4,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
4,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
4,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
4,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
4,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
4,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
4,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
4,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
5,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
5,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
5,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
5,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
5,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
5,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
5,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
5,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
5,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
5,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
5,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
5,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
5,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
5,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
5,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
5,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
5,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
5,$20,$2F,1,1,<145>,9,0,0,MSG_CRASH
5,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
5,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
5,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
5,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
5,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
5,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
5,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
5,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
5,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
5,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
5,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
5,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
5,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
6,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
6,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
6,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
6,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
6,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
6,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
6,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
6,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
6,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
6,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
6,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
6,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
6,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
6,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
6,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
6,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
6,$10,$1F,1,1,<145>,9,0,0,MSG_CRASH
6,$20,$2F,1,1,<145>,9,0,0,MSG_CRASH
6,$30,$3F,1,1,<145>,9,0,0,MSG_CRASH
6,$40,$4F,1,1,<145>,9,0,0,MSG_CRASH
6,$50,$5F,1,1,<145>,9,0,0,MSG_CRASH
6,$60,$6F,1,1,<145>,9,0,0,MSG_CRASH
6,$70,$7F,1,1,<145>,9,0,0,MSG_CRASH
6,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
6,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
6,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
6,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
6,$C0,$CF,1,1,<145>,9,0,0,MSG_CRASH
6,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
6,$E0,$EF,1,1,<145>,9,0,0,MSG_CRASH
6,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
7,$00,$00,1,1,<150>,9,0,0,MSG_POINTER
7,$01,$01,1,1,<150>,9,0,0,MSG_POINTER
7,$02,$02,1,1,<150>,9,0,0,MSG_POINTER
7,$03,$03,1,1,<150>,9,0,0,MSG_POINTER
7,$04,$04,1,1,<150>,9,0,0,MSG_POINTER
7,$05,$05,1,1,<150>,9,0,0,MSG_POINTER
7,$06,$06,1,1,<150>,9,0,0,MSG_POINTER
7,$07,$07,1,1,<150>,9,0,0,MSG_POINTER
7,$08,$08,1,1,<150>,9,0,0,MSG_POINTER
7,$09,$09,1,1,<150>,9,0,0,MSG_POINTER
7,$0A,$0A,1,1,<150>,9,0,0,MSG_POINTER
7,$0B,$0B,1,1,<150>,9,0,0,MSG_POINTER
7,$0C,$0C,1,1,<150>,9,0,0,MSG_POINTER
7,$0D,$0D,1,1,<150>,9,0,0,MSG_POINTER
7,$0E,$0E,1,1,<150>,9,0,0,MSG_POINTER
7,$0F,$0F,1,1,<150>,9,0,0,MSG_POINTER
7,$10,$1F,1,1,<150>,9,0,0,MSG_POINTER
7,$20,$2F,1,1,<150>,9,0,0,MSG_POINTER
7,$30,$3F,1,1,<150>,9,0,0,MSG_POINTER
7,$40,$4F,1,1,<150>,9,0,0,MSG_POINTER
7,$50,$5F,1,1,<150>,9,0,0,MSG_POINTER
7,$60,$6F,1,1,<150>,9,0,0,MSG_POINTER
7,$70,$7F,1,1,<150>,9,0,0,MSG_POINTER
7,$80,$8F,1,1,<150>,9,0,0,MSG_POINTER
7,$90,$9F,1,1,<150>,9,0,0,MSG_POINTER
7,$A0,$AF,1,1,<150>,9,0,0,MSG_POINTER
7,$B0,$BF,1,1,<150>,9,0,0,MSG_POINTER
7,$C0,$CF,1,1,<150>,9,0,0,MSG_POINTER
7,$D0,$DF,1,1,<150>,9,0,0,MSG_POINTER
7,$E0,$EF,1,1,<150>,9,0,0,MSG_POINTER
7,$F0,$FF,1,1,<150>,9,0,0,MSG_POINTER

0,$00,$00,1,1,<148>,9,0,0,Weird
0,$01,$01,1,1,<148>,9,0,0,Weird
0,$02,$02,10,7,<153,153,153,153,242,241,153,153,153,153,153,153,153,243,149,149,239,153,153,153,153,153,242,149,149,149,149,241,153,153,153,243,149,149,149,149,149,149,239,153,242,149,149,149,149,149,149,149,149,239,244,149,149,149,149,149,149,149,149,238,153,245,149,149,149,149,149,149,240,153>,9,0,0,Cloud Background A
0,$03,$03,1,1,<149>,9,0,0,Sets background color to white
0,$04,$04,1,1,<146>,9,0,0,MSG_NOTHING
0,$05,$05,1,1,<148>,9,0,0,Weird
0,$06,$06,5,4,<149,149,149,40,45,40,45,38,157,42,39,157,157,43,149,149,41,42,149,149>,9,0,0,Cloud Background B
0,$07,$07,5,3,<40,45,40,45,149,39,157,157,157,44,149,41,43,39,42>,9,0,0,Cloud Background C
0,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
0,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
0,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
0,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
0,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
0,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
0,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
0,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
0,$10,$1F,1,1,<148>,9,0,0,Weird
0,$20,$2F,1,1,<148>,9,0,0,Weird
0,$30,$3F,1,1,<148>,9,0,0,Weird
0,$40,$4F,1,1,<148>,9,0,0,Weird
0,$50,$5F,1,1,<148>,9,0,0,Weird
0,$60,$6F,1,1,<148>,9,0,0,Weird
0,$70,$7F,1,1,<148>,9,0,0,Weird
0,$80,$8F,1,1,<148>,9,0,0,Weird
0,$90,$9F,1,1,<148>,9,0,0,Weird
0,$A0,$AF,1,1,<148>,9,0,0,Weird
0,$B0,$BF,1,1,<148>,9,0,0,Weird
0,$C0,$CF,3,2,<49,50,51,46,47,48>,0,3,0,World 5-style Cloud Platform - Blue Background
0,$D0,$DF,3,2,<55,56,57,52,53,54>,0,3,0,World 5-style Cloud Platform - White Background
0,$E0,$EF,3,2,<77,78,79,61,62,63>,0,3,1,Clouds C
0,$F0,$FF,3,1,<58,59,60>,0,3,0,World 6-style Cloud Platform
1,$00,$00,1,1,<0>,9,0,0,'?' with flower
1,$01,$01,1,1,<1>,9,0,0,'?' with leaf
1,$02,$02,1,1,<2>,9,0,0,'?' with star
1,$03,$03,1,1,<3>,9,0,0,'?' with continuous star
1,$04,$04,1,1,<4>,9,0,0,'?' with single coin
1,$05,$05,1,1,<5>,9,0,0,Muncher
1,$06,$06,1,1,<6>,9,0,0,Brick with Flower
1,$07,$07,1,1,<7>,9,0,0,Brick with Leaf
1,$08,$08,1,1,<8>,9,0,0,Brick with Star
1,$09,$09,1,1,<9>,9,0,0,Brick with Continuous Star
1,$0A,$0A,1,1,<10>,9,0,0,Multi-Coin Brick
1,$0B,$0B,1,1,<11>,9,0,0,Brick with 1-up
1,$0C,$0C,1,1,<12>,9,0,0,Brick with Vine
1,$0D,$0D,1,1,<13>,9,0,0,Brick with P-Switch
1,$0E,$0E,1,1,<14>,9,0,0,Invisible Coin
1,$0F,$0F,1,1,<15>,9,0,0,Invisible 1-up
1,$10,$1F,1,1,<16>,0,0,0,Bricks
1,$20,$2F,1,1,<17>,0,0,0,'?' blocks with single coins
1,$30,$3F,1,1,<18>,0,0,0,Bricks with single coins
1,$40,$4F,1,1,<19>,0,0,0,Wooden blocks
1,$50,$5F,1,1,<20>,0,0,0,Colored Note Blocks - movable four directions
1,$60,$6F,1,1,<21>,0,0,0,Note Blocks - movable two directions
1,$70,$7F,1,1,<22>,0,0,0,Wooden Blocks - movable
1,$80,$8F,1,1,<23>,0,0,0,Coins
1,$90,$9F,2,2,<24,25,30,31>,1,1,0,Downward Pipe (CAN go down)
1,$A0,$AF,2,2,<26,27,30,31>,1,1,0,Downward Pipe (CAN'T go down)
1,$B0,$BF,2,2,<28,29,30,31>,1,1,0,Downward Pipe (CAN go down;; ignores pointers)
1,$C0,$CF,2,2,<30,31,32,33>,1,2,0,Upward Pipe (CAN go up)
1,$D0,$DF,2,2,<30,31,26,27>,1,2,0,Upward Pipe (CAN'T go up)
1,$E0,$EF,2,2,<34,36,35,37>,0,1,0,Rightward Pipe (CAN go in)
1,$F0,$FF,2,2,<111,36,112,37>,0,1,0,Rightward Pipe (CAN'T go in)
2,$00,$00,1,1,<98>,9,0,0,Invisible Note Block
2,$01,$01,1,1,<99>,9,0,0,Note Block with Flower
2,$02,$02,1,1,<100>,9,0,0,Note Block with Leaf
2,$03,$03,1,1,<101>,9,0,0,Note Block with Star
2,$04,$04,1,1,<102>,9,0,0,Wooden Block with Flower
2,$05,$05,1,1,<103>,9,0,0,Wooden Block with Leaf
2,$06,$06,1,1,<104>,9,0,0,Wooden Block with Star
2,$07,$07,1,1,<105>,9,0,0,Red Invisible Note Block
2,$08,$08,1,1,<106>,9,0,0,P-Switch
2,$09,$09,2,1,<107,108>,14,0,0,Level Ending
2,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
2,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
2,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
2,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
2,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
2,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
2,$10,$1F,2,2,<36,109,37,110>,0,2,0,Leftward Pipe (CAN go in)
2,$20,$2F,2,2,<36,111,37,112>,0,2,0,Leftward Pipe (CAN'T go in)
2,$30,$3F,1,3,<113,114,115>,1,1,0,Bullet Bill Machine
2,$40,$4F,1,2,<190,191>,0,0,0,Bridge
2,$50,$5F,1,1,<117>,0,0,0,Silver Coins (appear when you hit a P-Switch)
2,$60,$6F,1,2,<133,134>,0,0,1,Waterfall
2,$70,$7F,1,2,<135,136>,0,0,1,Water (moves to left)
2,$80,$8F,1,2,<137,136>,0,0,1,Water (still)
2,$90,$9F,1,2,<138,136>,0,0,1,Water (moves to right)
2,$A0,$AF,1,2,<139,140>,0,0,1,Background used in Bowser's Castle
2,$B0,$BF,1,2,<141,141>,0,0,1,Blue X-Blocks
2,$C0,$CF,1,2,<142,143>,0,0,1,Weird Quicksand (doesn't act like it)
2,$D0,$DF,1,1,<148>,0,0,1,Weird Background
2,$E0,$EF,1,1,<118>,0,0,0,White Turtle Bricks
2,$F0,$FF,2,3,<119,120,30,31,119,120>,1,3,0,Double-Ended Vertical Pipe
3,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
3,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
3,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
3,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
3,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
3,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
3,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
3,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
3,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
3,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
3,$0A,$0A,1,1,<145>,9,0,0,MSG_CRASH
3,$0B,$0B,1,1,<145>,9,0,0,MSG_CRASH
3,$0C,$0C,1,1,<145>,9,0,0,MSG_CRASH
3,$0D,$0D,1,1,<145>,9,0,0,MSG_CRASH
3,$0E,$0E,1,1,<145>,9,0,0,MSG_CRASH
3,$0F,$0F,1,1,<145>,9,0,0,MSG_CRASH
3,$10,$1F,1,2,<78,62>,0,0,1,Clouds A
3,$20,$2F,1,2,<68,67>,0,0,1,Clouds B
3,$30,$3F,1,2,<36,37>,0,0,0,Horizontal no-ended pipe
3,$40,$4F,1,1,<149>,0,0,1,White Background
3,$50,$5F,2,1,<30,31>,1,0,0,1 no-ended pipe
3,$60,$6F,2,2,<64,36,65,37>,0,1,0,Rightward pipe to end of level
3,$70,$7F,1,1,<148>,9,0,1,Weird green lava
3,$80,$8F,1,1,<145>,9,0,0,MSG_CRASH
3,$90,$9F,1,1,<145>,9,0,0,MSG_CRASH
3,$A0,$AF,1,1,<145>,9,0,0,MSG_CRASH
3,$B0,$BF,1,1,<145>,9,0,0,MSG_CRASH
3,$C0,$CF,1,1,<149>,0,0,0,White Background
3,$D0,$DF,1,1,<145>,9,0,0,MSG_CRASH
3,$E0,$EF,1,1,<146>,0,0,0,MSG_NOTHING
3,$F0,$FF,1,1,<145>,9,0,0,MSG_CRASH
4,$00,$00,1,1,<145>,9,0,0,MSG_CRASH
4,$01,$01,1,1,<145>,9,0,0,MSG_CRASH
4,$02,$02,1,1,<145>,9,0,0,MSG_CRASH
4,$03,$03,1,1,<145>,9,0,0,MSG_CRASH
4,$04,$04,1,1,<145>,9,0,0,MSG_CRASH
4,$05,$05,1,1,<145>,9,0,0,MSG_CRASH
4,$06,$06,1,1,<145>,9,0,0,MSG_CRASH
4,$07,$07,1,1,<145>,9,0,0,MSG_CRASH
4,$08,$08,1,1,<145>,9,0,0,MSG_CRASH
4,$09,$09,1,1,<145>,9,0,0,MSG_CRASH
